country_code,currency_code,full_price,gender,image_url,item_url,price,product_category,product_code,product_name,product_subcategory
GBR,GBP,380,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/82eb95d7-49b7-492c-8a44-201b6658004d/ihqstx/std/500x0/VLTN-BASEBALL-CAP-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-baseball-cap--YHDA10TNQ_0NI,380,ACCESSORIES,YHDA10TNQ_0NI,VLTN BASEBALL CAP ,HATS-AND-GLOVES
GBR,GBP,380,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/e3437f5c-1991-41ad-8068-f510c2467e0c/ihqstx/std/500x0/VLOGO-SIGNATURE-BASEBALL-CAP?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-signature-baseball-cap-YHDA10HBL_0NO,380,ACCESSORIES,YHDA10HBL_0NO,VLOGO SIGNATURE BASEBALL CAP,HATS-AND-GLOVES
GBR,GBP,380,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0df96fd5-8e2d-448e-a245-5d2d7b4e9d39/ihqstx/std/500x0/VLOGO-SIGNATURE-BASEBALL-CAP?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-signature-baseball-cap-YHDA10EXX_PN1,380,ACCESSORIES,YHDA10EXX_PN1,VLOGO SIGNATURE BASEBALL CAP,HATS-AND-GLOVES
GBR,GBP,540,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/793a47ef-8d9d-463f-b77f-1d3779edbfac/ihqstx/std/500x0/XXII---RECTANGULAR-ACETATE-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-xxii---rectangular-acetate-frame-50VLS106A_7S3,540,ACCESSORIES,50VLS106A_7S3,XXII - RECTANGULAR ACETATE FRAME,EYEWEAR
GBR,GBP,540,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/2780d1be-c120-4478-8544-0fb355958a85/ihqstx/std/500x0/XXII---RECTANGULAR-ACETATE-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-xxii---rectangular-acetate-frame-50VLS106C_7S8,540,ACCESSORIES,50VLS106C_7S8,XXII - RECTANGULAR ACETATE FRAME,EYEWEAR
GBR,GBP,380,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/93347355-9ba5-4f5c-b56b-7832159a65ce/ihqstx/std/500x0/VLOGO-SIGNATURE-BASEBALL-CAP?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-signature-baseball-cap-YHDA10BDL_0NO,380,ACCESSORIES,YHDA10BDL_0NO,VLOGO SIGNATURE BASEBALL CAP,HATS-AND-GLOVES
GBR,GBP,620,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/f3709daf-8602-4822-be6e-0497f07090a8/ihqstx/std/500x0/V---ROMASK-ICONIC-OVERSIZED-MASK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-v---romask-iconic-oversized-mask-50VLS120A_7T3,620,ACCESSORIES,50VLS120A_7T3,V - ROMASK ICONIC OVERSIZED MASK,EYEWEAR
GBR,GBP,540,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/3c83bc61-69e2-4a4a-b296-db73f9d37915/ihqstx/std/500x0/XXII---RECTANGULAR-ACETATE-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-xxii---rectangular-acetate-frame-50VLS106B_7S7,540,ACCESSORIES,50VLS106B_7S7,XXII - RECTANGULAR ACETATE FRAME,EYEWEAR
GBR,GBP,660,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/cb03e0c0-76b9-47e9-8858-a3e4f303b618/ihqstx/std/500x0/V---HEXAGON-OVERSIZED-TITANIUM-AVIATOR-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-v---hexagon-oversized-titanium-aviator-frame-50VLS115D_7SR,660,ACCESSORIES,50VLS115D_7SR,V - HEXAGON OVERSIZED TITANIUM AVIATOR FRAME,EYEWEAR
GBR,GBP,630,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/32ac40d0-ef5c-4065-8daa-79984dde006c/ihqstx/std/500x0/V---LIGHT-OVERSIZED-SQUARED-TITANIUM-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-v---light-oversized-squared-titanium-frame-50VLS116B_7S5,630,ACCESSORIES,50VLS116B_7S5,V - LIGHT OVERSIZED SQUARED TITANIUM FRAME,EYEWEAR
GBR,GBP,710,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/b7f04d08-d6a9-45fd-919b-24937b8dca22/ihqstx/std/500x0/V---ROMASK-ICONIC-OVERSIZED-MASK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-v---romask-iconic-oversized-mask-50VLS120D_7TE,710,ACCESSORIES,50VLS120D_7TE,V - ROMASK ICONIC OVERSIZED MASK,EYEWEAR
GBR,GBP,630,Unisex,https://valentino-cdn.thron.com/delivery/public/image/valentino/d07ee2d3-e599-4242-98a4-73f9866b9375/ihqstx/std/500x0/V---LIGHT-OVERSIZED-SQUARED-TITANIUM-FRAME?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-v---light-oversized-squared-titanium-frame-50VLS116A_7S1,630,ACCESSORIES,50VLS116A_7S1,V - LIGHT OVERSIZED SQUARED TITANIUM FRAME,EYEWEAR
GBR,GBP,280,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/3d7d7874-3ac4-4e06-b2c1-680954fb2e27/ihqstx/std/500x0/VALENTIE-WOOL-AND-SILK-TIE-WITH-METAL-STUD-APPLICATION_-ONLINE-EXCLUSIVE?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-valentie-wool-and-silk-tie-with-metal-stud-application_-online-exclusive-YEV127VMG_JV9,280,ACCESSORIES,YEV127VMG_JV9,VALENTIE WOOL AND SILK TIE WITH METAL STUD APPLICATION_ ONLINE EXCLUSIVE,SOFT-ACCESSORIES
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/37b5e1b6-ce72-4c91-abac-752a1c5d64f6/ihqstx/std/500x0/MESH-FABRIC-CAMOUFLAGE-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-mesh-fabric-camouflage-rockrunner-sneaker-YS0723QRK_52X,610,SHOES,YS0723QRK_52X,MESH FABRIC CAMOUFLAGE ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0b02e3c2-fc39-473c-9e3e-53fafb9377bc/ihqstx/std/500x0/GUMBOY-CALFSKIN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-gumboy-calfskin-sneaker-YS0B17VRN_0NO,610,SHOES,YS0B17VRN_0NO,GUMBOY CALFSKIN SNEAKER,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/91be62fc-83ee-4066-87e3-4a2ec9d25475/ihqstx/std/500x0/MESH-FABRIC-CAMOUFLAGE-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-mesh-fabric-camouflage-rockrunner-sneaker-YS0723QRK_31R,610,SHOES,YS0723QRK_31R,MESH FABRIC CAMOUFLAGE ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/12d15e85-a83b-434f-ba47-fe639e276471/ihqstx/std/500x0/-CAMOUFLAGE-NOIR-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product--camouflage-noir-rockrunner-sneaker-YS0723NSD_0NO,680,SHOES,YS0723NSD_0NO, CAMOUFLAGE NOIR ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/cc37f426-851e-4d79-ac90-dc3d9c037918/ihqstx/std/500x0/GUMBOY-CALFSKIN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-gumboy-calfskin-sneaker-YS0B17VRN_0BO,610,SHOES,YS0B17VRN_0BO,GUMBOY CALFSKIN SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/d9f6ff3c-b467-470e-ac8e-b5f49b07dfaf/ihqstx/std/500x0/Camouflage-Rockrunner-Sneaker?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-camouflage-rockrunner-sneaker-YS0723KIB_N87,680,SHOES,YS0723KIB_N87,Camouflage Rockrunner Sneaker,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/5da6e143-c216-4b95-a9e9-2630cfcfe5f1/ihqstx/std/500x0/GUMBOY-CALFSKIN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-gumboy-calfskin-sneaker-YS0B17VRN_N01,610,SHOES,YS0B17VRN_N01,GUMBOY CALFSKIN SNEAKER,TRAINERS
GBR,GBP,580,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/f8c1fc9e-6dc8-4eb8-9e62-bfd6815217cc/ihqstx/std/500x0/CITYPLANET-CALFSKIN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-cityplanet-calfskin-sneaker-YS0F90JKD_0BO,580,SHOES,YS0F90JKD_0BO,CITYPLANET CALFSKIN SNEAKER,TRAINERS
GBR,GBP,580,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/9cdea868-b3b5-43b9-8119-54c340142e57/ihqstx/std/500x0/CALFSKIN-OPEN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-calfskin-open-sneaker-YS0830BLU_N32,580,SHOES,YS0830BLU_N32,CALFSKIN OPEN SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/1c78ce41-0696-4bd8-963a-5e32d98722e4/ihqstx/std/500x0/CAMOUFLAGE-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-camouflage-rockrunner-sneaker-YS0723TCC_ZRP,680,SHOES,YS0723TCC_ZRP,CAMOUFLAGE ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/821b06d9-8205-4c91-a8db-60d32f173c7b/ihqstx/std/500x0/MESH-FABRIC-CAMOUFLAGE-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-mesh-fabric-camouflage-rockrunner-sneaker-YS0723QRK_MWT,610,SHOES,YS0723QRK_MWT,MESH FABRIC CAMOUFLAGE ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/5f226aa0-3c94-4012-a57b-e6ff2f57222e/ihqstx/std/500x0/OPEN-SNEAKER-WITH-VLTN-LOGO?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-open-sneaker-with-vltn-logo-YS0830PST_A01,610,SHOES,YS0830PST_A01,OPEN SNEAKER WITH VLTN LOGO,TRAINERS
GBR,GBP,610,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/be4cd2ba-fc07-4a30-abb0-d496b1b52406/ihqstx/std/500x0/OPEN-SNEAKER-WITH-VLTN-PRINT?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-open-sneaker-with-vltn-print-YS0830XZU_0NI,610,SHOES,YS0830XZU_0NI,OPEN SNEAKER WITH VLTN PRINT,TRAINERS
GBR,GBP,740,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0d3194a0-4115-4c93-9974-f0978b332f12/ihqstx/std/500x0/ROCKRUNNER-CAMOUFLAGE-DENIM-TRAINER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-rockrunner-camouflage-denim-sneaker-YS0723KQJ_YDH,740,SHOES,YS0723KQJ_YDH,ROCKRUNNER CAMOUFLAGE DENIM TRAINER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/b055364c-cd84-484f-b36d-c618d0fc37e8/ihqstx/std/500x0/CAMOUFLAGE-ROCKRUNNER-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-camouflage-rockrunner-sneaker-YS0723TCC_MWX,680,SHOES,YS0723TCC_MWX,CAMOUFLAGE ROCKRUNNER SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/c8a6b81e-51d5-4ee2-a33b-3cbe66cb9bd8/ihqstx/std/500x0/ROCKSTUD-UNTITLED-SNEAKER-IN-CALFSKIN-LEATHER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-rockstud-untitled-sneaker-in-calfskin-leather-YS0931BXE_0BO,680,SHOES,YS0931BXE_0BO,ROCKSTUD UNTITLED SNEAKER IN CALFSKIN LEATHER,TRAINERS
GBR,GBP,580,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0e1dbefd-fe4d-4f8b-be45-bc14d0483eb0/ihqstx/std/500x0/CALFSKIN-OPEN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-calfskin-open-sneaker-YS0830BLU_A01,580,SHOES,YS0830BLU_A01,CALFSKIN OPEN SNEAKER,TRAINERS
GBR,GBP,580,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/52dee218-de1c-4c1f-9792-260222345436/ihqstx/std/500x0/CALFSKIN-OPEN-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-calfskin-open-sneaker-YS0830BLU_M15,580,SHOES,YS0830BLU_M15,CALFSKIN OPEN SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/72225cc0-1b01-4f2f-99c1-b49665542d6c/ihqstx/std/500x0/CALFSKIN-ROCKSTUD-UNTITLED-SNEAKER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-calfskin-rockstud-untitled-sneaker-YS0931BHS_0BO,680,SHOES,YS0931BHS_0BO,CALFSKIN ROCKSTUD UNTITLED SNEAKER,TRAINERS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0754b161-dcc2-4049-9479-92fc69f7562b/ihqstx/std/500x0/ROCKSTUD-UNTITLED-SNEAKER-IN-CALFSKIN-LEATHER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-rockstud-untitled-sneaker-in-calfskin-leather-YS0931BXE_0NO,680,SHOES,YS0931BXE_0NO,ROCKSTUD UNTITLED SNEAKER IN CALFSKIN LEATHER,TRAINERS
GBR,GBP,890,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/01e2a8d5-e910-423c-a2aa-d00e52b9d95b/ihqstx/std/500x0/LEATHER-VLTN-BELT-BAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-leather-vltn-belt-bag-YB0719WJW_0NI,890,BAGS,YB0719WJW_0NI,LEATHER VLTN BELT BAG,BELT-BAGS
GBR,GBP,890,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/4ebb791c-effb-434d-bf3c-83bdd957bcea/ihqstx/std/500x0/VLTN-LEATHER-BELT-BAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-leather-belt-bag-YB0719BHY_0NO,890,BAGS,YB0719BHY_0NO,VLTN LEATHER BELT BAG,BELT-BAGS
GBR,GBP,790,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/0d8a41b0-a1ef-4bcf-beb2-cd03ce50fdf3/ihqstx/std/500x0/VLTN-NYLON-BELT-BAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-nylon-belt-bag-YB0B94FRX_UWT,790,BAGS,YB0B94FRX_UWT,VLTN NYLON BELT BAG,BELT-BAGS
GBR,GBP,690,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/b94cce98-7078-462f-a396-61b0c3665bc2/ihqstx/std/500x0/BLACK-ICONOGRAPHE-NYLON-BELT-BAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-black-iconographe-nylon-belt-bag-YB0C31CSH_0NO,690,BAGS,YB0C31CSH_0NO,BLACK ICONOGRAPHE NYLON BELT BAG,BELT-BAGS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/3d230821-9b76-4461-b71b-7874fcf2859a/ihqstx/std/500x0/VLTN-WASHBAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-washbag-YP0T85LVN_0NI,680,BAGS,YP0T85LVN_0NI,VLTN WASHBAG,CLUTCHES-AND-POUCHES
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/47fb4a5e-e1f0-4fae-bb03-c1e8aec03ebd/ihqstx/std/500x0/BLACK-ICONOGRAPHE-WASHBAG-IN-NYLON?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-black-iconographe-washbag-in-nylon-YP0T85CSH_0NO,680,BAGS,YP0T85CSH_0NO,BLACK ICONOGRAPHE WASHBAG IN NYLON,CLUTCHES-AND-POUCHES
GBR,GBP,1390,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/f8f71d81-5432-467f-90cd-adf39b960bf9/ihqstx/std/500x0/VLTN-NYLON-BACKPACK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-nylon-backpack-YB0A98HQH_N31,1390,BAGS,YB0A98HQH_N31,VLTN NYLON BACKPACK,BACKPACKS
GBR,GBP,830,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/56213b49-8b8d-4374-8b43-600ff9e7f574/ihqstx/std/500x0/TOILE-ICONOGRAPHE-POUCH-IN-DENIM-EFFECT-JACQUARD-FABRIC-WITH-LEATHER-DETAILS?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-pouch-in-denim-effect-jacquard-fabric-with-leather-details-YP0U47SCP_YEX,830,BAGS,YP0U47SCP_YEX,TOILE ICONOGRAPHE POUCH IN DENIM-EFFECT JACQUARD FABRIC WITH LEATHER DETAILS,CLUTCHES-AND-POUCHES
GBR,GBP,830,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/281f2b01-4c2a-4efc-a25f-0cf3288a2772/ihqstx/std/500x0/TOILE-ICONOGRAPHE-PRINT-WITH-LEATHER-DETAIL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-print-with-leather-detail-YP0U47QKD_6ZN,830,BAGS,YP0U47QKD_6ZN,TOILE ICONOGRAPHE PRINT WITH LEATHER DETAIL,CLUTCHES-AND-POUCHES
GBR,GBP,780,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/86ac81b9-548f-482e-84b0-9149b669b176/ihqstx/std/500x0/LOCO\u0027-TOILE-ICONOGRAPHE-POUCH?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-loco--toile-iconographe-pouch-YP0U36WWH_U02,780,BAGS,YP0U36WWH_U02,LOCO' TOILE ICONOGRAPHE POUCH,CLUTCHES-AND-POUCHES
GBR,GBP,510,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/30c93861-378f-4cea-a26b-1ccae082ff4e/ihqstx/std/500x0/VLTN-POUCH?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-pouch-YP0299LVN_0NI,510,BAGS,YP0299LVN_0NI,VLTN POUCH,CLUTCHES-AND-POUCHES
GBR,GBP,790,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/8d3bb0cc-a50c-487b-bbf0-e610ce464e55/ihqstx/std/500x0/VLTN-Leather-Clutch?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-leather-clutch-YB0692WJW_0NI,790,BAGS,YB0692WJW_0NI,VLTN Leather Clutch,CLUTCHES-AND-POUCHES
GBR,GBP,2150,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/92076a34-c635-41ad-9fd5-ba3243b8ace9/ihqstx/std/500x0/TOILE-ICONOGRAPHE-BACKPACK-WITH-LEATHER-DETAILING?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-backpack-with-leather-detailing-YB0C25JXD_6ZN,2150,BAGS,YB0C25JXD_6ZN,TOILE ICONOGRAPHE BACKPACK WITH LEATHER DETAILING,BACKPACKS
GBR,GBP,1190,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/627ae86c-1f86-4656-be67-378cc528a242/ihqstx/std/500x0/TOILE-ICONOGRAPHE-BACKPACK-IN-TECHNICAL-FABRIC?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-backpack-in-technical-fabric-YB0C62CSH_416,1190,BAGS,YB0C62CSH_416,TOILE ICONOGRAPHE BACKPACK IN TECHNICAL FABRIC,BACKPACKS
GBR,GBP,1090,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/06872cb6-2039-49d8-b195-30cdb0b29c04/ihqstx/std/500x0/VLTN-NYLON-BACKPACK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-nylon-backpack-YB0993FRX_UWT,1090,BAGS,YB0993FRX_UWT,VLTN NYLON BACKPACK,BACKPACKS
GBR,GBP,1090,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/917fb536-01be-48f0-9b98-5200b992fb60/ihqstx/std/500x0/VLTN-NYLON-BACKPACK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-nylon-backpack-YB0993YHS_0NI,1090,BAGS,YB0993YHS_0NI,VLTN NYLON BACKPACK,BACKPACKS
GBR,GBP,1750,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/a2675b0e-0a24-437b-b755-4e2c5fe5dd07/ihqstx/std/500x0/BLACK-ICONOGRAPHE-NYLON-BACKPACK?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-black-iconographe-nylon-backpack-YB0C29CSH_0NO,1750,BAGS,YB0C29CSH_0NO,BLACK ICONOGRAPHE NYLON BACKPACK,BACKPACKS
GBR,GBP,1490,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/e8e34ea8-91b8-48a5-8601-a1f7bb03ad16/ihqstx/std/500x0/TOILE-ICONOGRAPHE-BACKPACK-IN-DENIM-EFFECT-JACQUARD-FABRIC?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-backpack-in-denim-effect-jacquard-fabric-YB0993FGK_YEX,1490,BAGS,YB0993FGK_YEX,TOILE ICONOGRAPHE BACKPACK IN DENIM-EFFECT JACQUARD FABRIC,BACKPACKS
GBR,GBP,320,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/2d37e1dc-9974-4bb9-b801-6453e2094941/ihqstx/std/500x0/VLTN-RUBBER-SLIDER-SANDAL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vltn-rubber-slider-sandal-YS0873SYE_0NI,320,SHOES,YS0873SYE_0NI,VLTN RUBBER SLIDER SANDAL,SANDALS
GBR,GBP,780,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/004154c6-a3f2-4447-ad74-88644bdb4927/ihqstx/std/500x0/VLOGO-TOILE-ICONOGRAPHE-SANDAL-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-vlogo-toile-iconographe-sandal--YS0G80SBT_6ZN,780,SHOES,YS0G80SBT_6ZN,VLOGO TOILE ICONOGRAPHE SANDAL ,SANDALS
GBR,GBP,380,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/62a39513-ad83-4af1-a431-2665eab04664/ihqstx/std/500x0/ROCKSTUD-RUBBER-SLIDER-SANDAL?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-rockstud-rubber-slider-sandal-YS0873JGC_0NO,380,SHOES,YS0873JGC_0NO,ROCKSTUD RUBBER SLIDER SANDAL,SANDALS
GBR,GBP,1190,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/ad79ff16-27e3-49c7-8869-9086a76f2475/ihqstx/std/500x0/TOILE-ICONOGRAPHE-BACKPACK-IN-TECHNICAL-FABRIC?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-backpack-in-technical-fabric-YB0C62CSH_0NO,1190,BAGS,YB0C62CSH_0NO,TOILE ICONOGRAPHE BACKPACK IN TECHNICAL FABRIC,BACKPACKS
GBR,GBP,1590,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/d2666226-ee44-4d50-b976-0af77c2fa01d/ihqstx/std/500x0/ROCKSTUD-GRAINY-CALFSKIN-CROSSBODY-BAG?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-rockstud-grainy-calfskin-crossbody-bag-YB0B42KSP_0NO,1590,BAGS,YB0B42KSP_0NO,ROCKSTUD GRAINY CALFSKIN CROSSBODY BAG,TOTES
GBR,GBP,880,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/593d2ab1-2b2f-495a-859c-fd230974b1df/ihqstx/std/500x0/TOILE-ICONOGRAPHE-VLOGO-CLOG-?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-toile-iconographe-vlogo-clog--YS0H14SBT_U02,880,SHOES,YS0H14SBT_U02,TOILE ICONOGRAPHE VLOGO CLOG ,SANDALS
GBR,GBP,680,Man,https://valentino-cdn.thron.com/delivery/public/image/valentino/87579f14-52fa-49ed-bb71-2c4f931ce499/ihqstx/std/500x0/LEISURE-FLOWS-ESPADRILLES-IN-SPLIT-LEATHER?quality\u003d80\u0026size\u003d35\u0026format\u003dauto,https://www.valentino.com/en-gb/product-leisure-flows-espadrilles-in-split-leather-YS0H21HDU_MXG,680,SHOES,YS0H21HDU_MXG,LEISURE FLOWS ESPADRILLES IN SPLIT LEATHER,SANDALS
